product_id,category,discounted_price,actual_price,discount_percentage,rating,rating_count,year
B0141EZMAI,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,269.00,800.00,66%,3.6,"10,134",2019
B07QMRHWJD,Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,298.00,999.00,70%,4.3,"1,552",2024
B07W7Z6DVL,Electronics|HomeAudio|Speakers|OutdoorSpeakers,1499.00,2999.00,50%,4.1,"25,262",2022
B07WMS7TWB,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,649.00,1245.00,48%,3.9,"1,23,365",2020
B00H47GVGY,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1199.00,1695.00,29%,3.6,"13,300",2021
B07VX71FZP,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",1199.00,2000.00,40%,4,"18,543",2023
B07NCKMXVZ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",455.00,999.00,54%,4.1,"3,578",2020
B0B61DSF17,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,199.00,1999.00,90%,3.7,"2,031",2022
B07VQGVL68,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,293.00,499.00,41%,3.9,"44,994",2021
B01LWYDEQ7,Home&Kitchen|Kitchen&Dining|KitchenTools|ManualChoppers&Chippers|Choppers,199.00,495.00,60%,4.1,"2,70,563",2019
B07VNFP3C2,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,749.00,1245.00,40%,3.9,"31,783",2019
B00LUGTJGO,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1399.00,1549.00,10%,3.9,"2,602",2024
B01MQZ7J8K,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,749.00,1445.00,48%,3.9,"63,350",2019
B01GFTEV5Y,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,1699.00,3193.00,47%,3.8,"54,032",2020
B00NW4UWN6,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1043.00,1345.00,22%,3.8,"15,592",2019
B01NCVJMKX,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",499.00,999.00,50%,4.1,"4,859",2022
B00O24PUO6,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",1464.00,1650.00,11%,4.1,"14,120",2024
B07GXPDLYQ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,249.00,499.00,50%,3.3,"8,427",2019
B01C8P29N0,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",625.00,1400.00,55%,4.2,"23,316",2021
B08KDBLMQP,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1290.00,2500.00,48%,4,"6,530",2023
B078JDNZJ8,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3600.00,6190.00,42%,4.3,"11,924",2021
B01M5F614J,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters",6549.00,13999.00,53%,4,"2,961",2022
B083GKDRKR,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1625.00,2995.00,46%,4.5,"23,484",2019
B097R2V1W8,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2599.00,5890.00,56%,4.1,"21,783",2023
B07YR26BJ3,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1199.00,2000.00,40%,4,"14,030",2024
B097R45BH8,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",5499.00,13150.00,58%,4.2,"6,398",2023
B09X5C9VLK,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1299.00,3500.00,63%,3.8,"44,050",2023
B01C8P29T4,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",599.00,785.00,24%,4.2,"24,247",2024
B00HVXS7WC,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1999.00,3210.00,38%,4.2,"41,349",2019
B096YCN3SD,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,549.00,1000.00,45%,3.6,"1,074",2019
B09LQH3SD9,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",999.00,2000.00,50%,3.8,"1,163",2020
B09KNMLH4Y,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",398.00,1999.00,80%,4.1,257,2022
B00ABMASXG,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",539.00,720.00,25%,4.1,"36,017",2023
B07QDSN9V6,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,699.00,1595.00,56%,4.1,"8,090",2019
B00YMJ0OI8,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,2148.00,3645.00,41%,4.1,"31,388",2021
B0B8XNPQPN,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,3599.00,7950.00,55%,4.2,136,2019
B0814P4L98,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,351.00,999.00,65%,4,"5,380",2021
B008QTK47Q,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",1614.00,1745.00,8%,4.3,"37,974",2023
B088ZTJT2R,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",719.00,1295.00,44%,4.2,"17,218",2020
B0BK1K598K,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",678.00,1499.00,55%,4.2,900,2024
B09Y5FZK9N,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,809.00,1545.00,48%,3.7,976,2024
B09J2SCVQT,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,1969.00,5000.00,61%,4.1,"4,927",2023
B00TDD0YM4,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",1490.00,1695.00,12%,4.4,"3,543",2019
B078KRFWQB,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",2499.00,3945.00,37%,3.8,"2,732",2023
B07SRM58TP,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",1665.00,2099.00,21%,4,"14,368",2019
B00EDJJ7FS,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,3229.00,5295.00,39%,4.2,"39,724",2022
B0832W3B7Q,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,1799.00,3595.00,50%,3.8,"9,791",2024
B07WNK1FFN,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1260.00,1699.00,26%,4.2,"2,891",2019
B009P2LK08,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",749.00,1129.00,34%,4,"2,446",2021
B07DGD4Z4C,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3499.00,5795.00,40%,3.9,"25,340",2021
B07GMFY9QM,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,379.00,999.00,62%,4.3,"3,096",2024
B0BGPN4GGH,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1099.00,2400.00,54%,3.8,4,2019
B0B2DZ5S6R,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,749.00,1299.00,42%,4,119,2019
B07S851WX5,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,1299.00,1299.00,0%,4.2,"40,106",2022
B01MY839VW,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",549.00,1090.00,50%,4.2,"13,029",2023
B09LV1CMGH,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",899.00,2000.00,55%,3.6,291,2023
B01EY310UM,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",1321.00,1545.00,14%,4.3,"15,453",2022
B09NL7LBWT,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",1099.00,1999.00,45%,4,604,2021
B008YW8M0G,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",775.00,875.00,11%,4.2,"46,647",2023
B097R3XH9R,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",6299.00,15270.00,59%,4.1,"3,233",2019
B08TM71L54,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",3190.00,4195.00,24%,4,"1,282",2024
B0BPBXNQQT,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",799.00,1989.00,60%,4.3,70,2019
B00W56GLOQ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,2699.00,5000.00,46%,4,"26,164",2023
B0883KDSXC,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",599.00,990.00,39%,3.9,"16,166",2021
B078V8R9BS,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,749.00,1111.00,33%,4.2,"35,693",2023
B08GSQXLJ2,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",6199.00,10400.00,40%,4.1,"14,391",2022
B01M5B0TPW,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,1819.00,2490.00,27%,4.4,"7,946",2019
B082KVTRW8,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1199.00,1900.00,37%,4,"1,765",2024
B08CFJBZRK,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3249.00,6295.00,48%,3.8,"14,062",2023
B07H3WDC4X,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,349.00,999.00,65%,4,"15,646",2024
B09ZTZ9N3Q,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",1049.00,1699.00,38%,3.1,111,2024
B083P71WKK,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales|DigitalScales,799.00,1500.00,47%,4.3,"9,695",2023
B097R4D42G,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",4999.00,9650.00,48%,4.2,"1,772",2020
B07MKMFKPG,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,6999.00,10590.00,34%,4.4,"11,499",2023
B0949FPSFY,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,799.00,1999.00,60%,4.1,"2,162",2019
B08F47T4X5,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,89.00,89.00,0%,4.2,"19,621",2024
B01M0505SJ,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",1400.00,2485.00,44%,4.1,"19,998",2023
B08D6RCM3Q,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,355.00,899.00,61%,4.1,"1,051",2021
B009P2LITG,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",2169.00,3279.00,34%,4.1,"1,716",2020
B00V9NHDI4,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",2799.00,3799.00,26%,3.9,"32,931",2019
B07WGPBXY9,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,899.00,1249.00,28%,3.9,"17,424",2020
B00KRCBA6E,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters",2499.00,5000.00,50%,3.8,"1,889",2021
B0B3X2BY3M,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3599.00,7299.00,51%,4,"10,324",2021
B00F159RIK,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",499.00,625.00,20%,4.2,"5,355",2023
B08MV82R99,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",653.00,1020.00,36%,4.1,"3,366",2019
B09VKWGZD7,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|PressureWashers,Steam&WindowCleaners",4789.00,8990.00,47%,4.3,"1,017",2019
B009P2LK80,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters",1409.00,1639.00,14%,3.7,787,2022
B00A7PLVU6,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,753.00,899.00,16%,4.2,"18,462",2021
B0B25DJ352,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,353.00,1199.00,71%,4.3,629,2021
B013B2WGT6,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,1099.00,1899.00,42%,4.3,"15,276",2021
B097RJ867P,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,8799.00,11595.00,24%,4.4,"2,981",2020
B091V8HK8Z,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1345.00,1750.00,23%,3.8,"2,466",2022
B071VNHMX2,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,2095.00,2095.00,0%,4.5,"7,949",2021
B08MVSGXMY,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1498.00,2300.00,35%,3.8,95,2021
B00H0B29DI,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HeatConvectors",2199.00,2990.00,26%,3.8,"1,558",2024
B01GZSQJPA,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3699.00,4295.00,14%,4.1,"26,543",2019
B08VGFX2B6,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,177.00,199.00,11%,4.1,"3,688",2020
B09GYBZPHF,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1149.00,2499.00,54%,3.8,"4,383",2023
B0B4KPCBSH,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeGrinders|ElectricGrinders",244.00,499.00,51%,3.3,478,2019
B09CGLY5CX,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1959.00,2400.00,18%,4,237,2019
B09JN37WBX,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",319.00,749.00,57%,4.6,124,2020
B01I1LDZGA,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1499.00,1775.00,16%,3.9,"14,667",2021
B0BN2576GQ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",469.00,1599.00,71%,3.7,6,2019
B06XPYRWV5,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,1099.00,1795.00,39%,4.2,"4,244",2024
B01N1XVVLC,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",9590.00,15999.00,40%,4.1,"1,017",2022
B00O2R38C4,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|ExhaustFans",999.00,1490.00,33%,4.1,"12,999",2022
B0B2CZTCL2,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1299.00,1999.00,35%,3.8,311,2021
B00PVT30YI,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",292.00,499.00,41%,4.1,"4,238",2021
B00SH18114,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,160.00,299.00,46%,4.6,"2,781",2024
B00E9G8KOY,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,600.00,600.00,0%,4.1,"10,907",2021
B00H3H03Q4,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges,1130.00,1130.00,0%,4.2,"13,250",2019
B0756K5DYZ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3249.00,6295.00,48%,3.9,"43,070",2021
B0188KPKB2,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3599.00,9455.00,62%,4.1,"11,828",2023
B091KNVNS9,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,368.00,699.00,47%,4.1,"1,240",2024
B075JJ5NQC,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3199.00,4999.00,36%,4,"20,869",2022
B0B5KZ3C53,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,1599.00,2900.00,45%,3.7,441,2022
B09NTHQRW3,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,1999.00,2499.00,20%,4.1,"1,034",2023
B008YW3CYM,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",616.00,1190.00,48%,4.1,"37,126",2020
B07QHHCB27,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,1499.00,2100.00,29%,4.1,"6,355",2024
B0BMFD94VD,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,199.00,499.00,60%,3.3,12,2024
B00HZIOGXW,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",610.00,825.00,26%,4.1,"13,165",2019
B09CKSYBLR,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,999.00,1499.00,33%,4.1,"1,646",2020
B072J83V9W,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",8999.00,9995.00,10%,4.4,"17,994",2023
B09MTLG4TP,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",453.00,999.00,55%,4.3,610,2022
B097XJQZ8H,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2464.00,6000.00,59%,4.1,"8,866",2019
B00935MD1C,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,2719.00,3945.00,31%,3.7,"13,406",2019
B0BR4F878Q,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1439.00,1999.00,28%,4.8,"53,803",2021
B0B3G5XZN5,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,2799.00,3499.00,20%,4.5,546,2024
B07WKB69RS,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2088.00,5550.00,62%,4,"5,292",2022
B09DL9978Y,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2399.00,4590.00,48%,4.1,444,2019
B06XMZV7RH,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,308.00,499.00,38%,3.9,"4,584",2019
B09WMTJPG7,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2599.00,4400.00,41%,4.1,"14,947",2024
B09ZK6THRR,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",479.00,1000.00,52%,4.2,"1,559",2021
B07MP21WJD,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",245.00,299.00,18%,4.1,"1,660",2023
B09XB1R2F3,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",179.00,799.00,78%,3.5,132,2020
B08Y5QJXSR,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",3569.00,5190.00,31%,4.3,"28,629",2021
B07WJXCTG9,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,699.00,1345.00,48%,3.9,"8,446",2019
B09NBZ36F7,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,2089.00,4000.00,48%,4.2,"11,199",2024
B0912WJ87V,Car&Motorbike|CarAccessories|InteriorAccessories|AirPurifiers&Ionizers,2339.00,4000.00,42%,3.8,"1,118",2020
B0BMTZ4T1D,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",784.00,1599.00,51%,4.5,11,2022
B07Z51CGGH,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",5499.00,9999.00,45%,3.8,"4,353",2022
B0BDG6QDYD,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",899.00,1990.00,55%,4.1,185,2023
B00YQLG7GK,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,1695.00,1695.00,0%,4.2,"14,290",2020
B00SMJPA9C,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",499.00,940.00,47%,4.1,"3,036",2021
B0B9RN5X8B,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2699.00,4700.00,43%,4.2,"1,296",2022
B08QW937WV,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1448.00,2999.00,52%,4.5,19,2022
B0B4PPD89B,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,79.00,79.00,0%,4,97,2022
B08GM5S4CQ,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",6990.00,14290.00,51%,4.4,"1,771",2019
B00NM6MO26,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,2698.00,3945.00,32%,4,"15,034",2023
B083M7WPZD,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",3199.00,5999.00,47%,4,"3,242",2023
B07GLSKXS1,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1199.00,1950.00,39%,3.9,"2,832",2023
B09F6KL23R,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,1414.00,2799.00,49%,4,"1,498",2019
B094G9L9LT,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,999.00,1950.00,49%,3.8,305,2024
B09FZ89DK6,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",5999.00,9999.00,40%,4.2,"1,191",2022
B0811VCGL5,"Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers",9970.00,12999.00,23%,4.3,"4,049",2021
B07FXLC2G2,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,698.00,699.00,0%,4.2,"3,160",2019
B01LYU3BZF,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",2199.00,3190.00,31%,4.3,"9,650",2024
B083RC4WFJ,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBags,320.00,799.00,60%,4.2,"3,846",2021
B09SFRNKSR,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",298.00,499.00,40%,4.4,290,2019
B07NRTCDS5,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,1199.00,1499.00,20%,3.8,"2,206",2020
B07SPVMSC6,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",1399.00,2660.00,47%,4.1,"9,349",2019
B09H3BXWTK,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,599.00,2799.00,79%,3.9,578,2022
B0073QGKAS,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,1499.00,1499.00,0%,4.3,"9,331",2022
B08GJ57MKL,"Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers",14400.00,59900.00,76%,4.4,"3,837",2024
B009DA69W6,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,1699.00,1900.00,11%,3.6,"11,456",2022
B099PR2GQJ,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",649.00,999.00,35%,3.8,49,2020
B08G8H8DPL,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3249.00,6375.00,49%,4,"4,978",2022
B08VGM3YMF,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,199.00,499.00,60%,4.1,"1,996",2022
B08TTRVWKY,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,1099.00,1899.00,42%,4.3,"1,811",2021
